match id,team1_id,team2_id,winner_id,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,toss_winner_team_id
9094385,46752,46745,46745,bat,Sa Gs Cf,Cardiff,2022-08-26,night match,Te Hd Ms Cn,2022,4521,0.68421052631579,0.51219512195122,149.555555555556,100,141.133333333333,46752
9094392,46773,46759,46759,bat,Ls Ln,London,2022-08-27,night match,Te Hd Ms Cn,2022,83,0.933333333333333,1,144.545454545455,0,145.181818181818,46773
9290903,62,55,55,field,Di Il Ct Sm,Dubai,2022-08-28,night match,Pn tr of Ud Ab Es,2022,17086,1.0952380952381,1.32786885245902,159.8,100,136.6,55
9299345,195,237,237,bat,Ga Cb Gd Ni,Nairobi,2022-08-28,day match,Nl tr of Ka,2022,4913,0.5,0.0123456790123456,130,0,131.5,195
9094406,46731,46752,46731,field,Tt Be Nm,Nottingham,2022-08-29,night match,Te Hd Ms Cn,2022,251,1.41666666666667,2.9047619047619,138.333333333333,100,148.9,46752
9299352,195,237,195,bat,Ga Cb Gd Ni,Nairobi,2022-08-29,day match,Nl tr of Ka,2022,4913,1,0.0123456790123456,143,0,144.75,195
9290910,188,293,293,bat,Sh Ct Sm,Sharjah,2022-08-30,night match,An tr of Ud Ab Es,2022,5949,1.42857142857143,0.51219512195122,132.8,100,135.933333333333,188
9094427,46759,46766,46766,bat,Od Td Mr,Manchester,2022-08-31,night match,Te Hd Ms Cn,2022,538,1.5,2.9047619047619,139.5,100,155.933333333333,46759
9262021,36098,38814,36098,field,Wr Pk Be St Ks,Basseterre,2022-08-31,night match,Cn Pr Le,2022,4045,1.57142857142857,0.672131147540984,173.5,50,157.466666666667,38814
9262028,36112,36126,36126,field,Wr Pk Be St Ks,Basseterre,2022-09-01,day match,Cn Pr Le,2022,4045,0.857142857142857,0.672131147540984,179.333333333333,66.67,157.566666666667,36126
9290924,188,69,69,field,Di Il Ct Sm,Dubai,2022-09-01,night match,Si La tr of Ud Ab Es,2022,17086,0.583333333333333,1,132.733333333333,0,134.933333333333,69
9094441,46766,46731,46731,bat,Ls Ln,London,2022-09-03,night match,Te Hd Ms Cn,2022,83,0.588235294117647,0.672131147540984,154.545454545455,0,143.333333333333,46766
9262042,36084,36098,36098,field,Wr Pk Be St Ks,Basseterre,2022-09-03,day match,Cn Pr Le,2022,4045,0.545454545454545,1,155.8,100,157.766666666667,36098
9290938,293,69,69,field,Sh Ct Sm,Sharjah,2022-09-03,night match,Si La tr of Ud Ab Es,2022,5949,0.583333333333333,1,154.933333333333,0,133.8,69
9290945,55,62,62,field,Di Il Ct Sm,Dubai,2022-09-04,night match,Pn tr of Ud Ab Es,2022,17086,1.22222222222222,1,175.2,50,135.266666666667,62
9262056,36070,36112,36070,field,Wr Pk Be St Ks,Basseterre,2022-09-04,day match,Cn Pr Le,2022,4045,1.1,1,154.2,50,155.033333333333,36112
9290952,55,69,69,field,Di Il Ct Sm,Dubai,2022-09-06,night match,Si La tr of Ud Ab Es,2022,17086,1.75,1,175,60,143.666666666667,69
9262077,36098,36112,36112,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-07,night match,Cn Pr Le,2022,11892,1.11111111111111,2.9047619047619,171.666666666667,100,164.7,36112
9262070,36070,36126,36070,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-07,day match,Cn Pr Le,2022,11892,0.818181818181818,1,154.909090909091,0,164.7,36126
9262091,36112,36070,36070,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-08,night match,Cn Pr Le,2022,11892,0.909090909090909,0.672131147540984,174.666666666667,33.33,158.5,36070
9290966,55,293,55,field,Di Il Ct Sm,Dubai,2022-09-08,night match,Ia tr of Ud Ab Es,2022,17086,2.57142857142857,1,173.266666666667,100,145.133333333333,293
9290973,62,69,69,field,Di Il Ct Sm,Dubai,2022-09-09,night match,Si La tr of Ud Ab Es,2022,17086,1.41666666666667,0.753086419753086,160.933333333333,0,146.333333333333,69
9262105,36112,36084,36084,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-10,night match,Cn Pr Le,2022,11892,1.125,0.344262295081967,168.933333333333,50,160.1875,36084
9262098,36098,36126,36098,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-10,day match,Cn Pr Le,2022,11892,1.22222222222222,1,171,0,160.1875,36126
9262119,36112,38814,36112,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-11,night match,Cn Pr Le,2022,11892,1.14285714285714,0.344262295081967,169.2,66.67,157.9,38814
9262112,36098,36070,36070,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-11,day match,Cn Pr Le,2022,11892,1.09090909090909,0.753086419753086,169.714285714286,50,157.9,36070
9290980,69,62,69,field,Di Il Ct Sm,Dubai,2022-09-11,night match,Si La tr of Ud Ab Es,2022,17086,0.764705882352941,2.46341463414634,159.466666666667,100,144.2,62
9262126,36126,36070,36070,field,Qs Pk Ol Pt of Sn Td,Port of Spain,2022-09-13,night match,Cn Pr Le,2022,1469,0.666666666666667,0.405940594059406,152.615384615385,66.67,0,36070
9262140,36126,36084,36126,field,Qs Pk Ol Pt of Sn Td,Port of Spain,2022-09-14,night match,Cn Pr Le,2022,1469,0.9,0.344262295081967,151.142857142857,0,134,36084
9327485,825,251,251,field,We Pk Bi,Benoni,2022-09-15,day match,Ua tr of Sh Aa,2022,2190,1,0.0196078431372549,0,0,0,251
9327499,958,1210,958,bat,We Pk Bi,Benoni,2022-09-16,day match,Me tr of Sh Aa,2022,2190,1,1,0,0,105,958
9262154,36112,38814,36112,field,Bn La Sm Ta Td,Tarouba,2022-09-17,day match,Cn Pr Le,2022,14300,1.57142857142857,1,169.4,75,156,38814
9327492,195,1490,1490,bat,We Pk Bi,Benoni,2022-09-17,day match,Ta tr of Sh Aa,2022,2190,3,34.33,129,0,122.5,195
9262168,36070,36084,36070,field,Bn La Sm Ta Td,Tarouba,2022-09-18,day match,Cn Pr Le,2022,14300,2.16666666666667,2.46341463414634,157,50,160.25,36084
9327534,251,1210,251,bat,We Pk Bi,Benoni,2022-09-18,day match,Ua tr of Sh Aa,2022,2190,1,67.67,110.666666666667,0,134,251
9327541,825,1210,825,field,We Pk Bi,Benoni,2022-09-19,day match,Me tr of Sh Aa,2022,2190,0.5,1,103,0,136.25,825
9327548,1490,1196,1490,field,We Pk Bi,Benoni,2022-09-20,day match,Ta tr of Sh Aa,2022,2190,2,101,155,0,136.8,1490
9290609,62,20,20,field,Nl Sm Ki,Karachi,2022-09-20,night match,Ed tr of Pn,2022,3422,1.23529411764706,0.344262295081967,161.333333333333,33.33,172.866666666667,20
9327520,958,251,251,bat,We Pk Bi,Benoni,2022-09-20,day match,Ua tr of Sh Aa,2022,2190,1,1.32894736842105,154,0,136.8,958
9292534,55,27,27,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2022-09-20,night match,Aa tr of Ia,2022,7118,1.81818181818182,0.753086419753086,175.2,0,0,27
9262182,36070,38814,36070,field,Pe Sm Ga,Providence,2022-09-21,day match,Cn Pr Le,2022,13915,1.57142857142857,2.46341463414634,152.466666666667,0,153.5,38814
9327569,195,251,251,field,We Pk Bi,Benoni,2022-09-21,day match,Ua tr of Sh Aa,2022,2190,1.5,0.320987654320988,135.5,0,138,251
9327576,825,1490,1490,field,We Pk Bi,Benoni,2022-09-21,day match,Ta tr of Sh Aa,2022,2190,0.25,0.504950495049505,144,0,138,1490
9262196,38814,36126,38814,bat,Pe Sm Ga,Providence,2022-09-22,day match,Cn Pr Le,2022,13915,0.75,0.51219512195122,165.4,50,145.75,38814
9290616,20,62,62,bat,Nl Sm Ki,Karachi,2022-09-22,night match,Ed tr of Pn,2022,3422,0.9,2.9047619047619,165.4,75,170.966666666667,20
9327583,1490,251,251,field,We Pk Bi,Benoni,2022-09-22,day match,Ua tr of Sh Aa,2022,2190,2,1,157,0,135.5,251
9290623,20,62,20,field,Nl Sm Ki,Karachi,2022-09-23,night match,Ed tr of Pn,2022,3422,1,1.48780487804878,175,60,173.933333333333,62
9292541,27,55,55,field,Va Ct An Sm Ja Nr,Nagpur,2022-09-23,night match,Aa tr of Ia,2022,16806,0.6,1.97560975609756,142.333333333333,100,0,55
9262210,36084,36126,36084,field,Pe Sm Ga,Providence,2022-09-24,night match,Cn Pr Le,2022,13915,1,1,151.285714285714,50,150.333333333333,36126
9262224,36070,36084,36084,field,Pe Sm Ga,Providence,2022-09-25,night match,Cn Pr Le,2022,13915,1.22222222222222,2.46341463414634,154.733333333333,66.67,151.375,36084
9292548,27,55,55,field,Rv Gi Il Sm Ul Hd,Hyderabad,2022-09-25,night match,Aa tr of Ia,2022,13880,0.7,1.48780487804878,141.4,50,0,55
9290630,62,20,62,field,Nl Sm Ki,Karachi,2022-09-25,night match,Ed tr of Pn,2022,3422,1,0.344262295081967,164.866666666667,20,175.566666666667,20
9262238,36098,36112,36098,field,Pe Sm Ga,Providence,2022-09-27,night match,Cn Pr Le,2022,13915,1,1,168.8,66.67,146.2,36112
9290637,62,20,62,field,Gi Sm Le,Lahore,2022-09-28,night match,Ed tr of Pn,2022,3828,1.05,1,164.2,40,161.266666666667,20
9292555,34,55,55,field,Gd Il Sm Tm,Thiruvananthapuram,2022-09-28,night match,Sh Aa tr of Ia,2022/23,23813,0.789473684210526,1,162.6,33.33,0,55
9262245,36098,36084,36098,field,Pe Sm Ga,Providence,2022-09-28,night match,Cn Pr Le,2022,13915,1.44444444444444,1,161.666666666667,33.33,143.75,36084
9290644,62,20,20,field,Gi Sm Le,Lahore,2022-09-30,night match,Ed tr of Pn,2022,3828,0.571428571428571,1.48780487804878,165.4,60,161.1,20
9292562,55,34,55,field,Ba Ct Sm Gi,Guwahati,2022-10-02,night match,Sh Aa tr of Ia,2022/23,20068,1.42857142857143,1.32786885245902,167.533333333333,75,135.85,34
9290651,20,62,20,field,Gi Sm Le,Lahore,2022-10-02,night match,Ed tr of Pn,2022,3828,1,0.672131147540984,181.666666666667,40,161.3,62
9222387,41,27,27,field,Ca Ol,Carrara,2022-10-05,night match,Wt Is tr of Aa,2022/23,6663,0.791666666666667,1,172.4,60,139.1,27
9256351,62,188,62,field,Hy Ol Ch,Christchurch,2022-10-07,day match,Pn tr of Nw Zd,2022/23,664,7,1.95238095238095,175.133333333333,100,158.090909090909,188
9222394,27,41,27,field,Be Ct Gd Wa Be,Brisbane,2022-10-07,night match,Wt Is tr of Aa,2022/23,1476,1.05882352941176,1,147.466666666667,60,164.071428571429,41
9256365,188,48,48,field,Hy Ol Ch,Christchurch,2022-10-09,night match,Bh tr of Nw Zd,2022/23,664,0.411764705882353,0.0099009900990099,139.133333333333,60,157.958333333333,48
9222415,20,27,20,field,Ph Sm,Perth,2022-10-09,day/night match,Ed tr of Aa,2022/23,23841,0.863636363636364,1,184.533333333333,100,149.083333333333,27
9330502,13131,45961,45961,field,Sa Ct An Sm Rt,Rajkot,2022-10-11,day match,Sd Mq Ai Ty,2022/23,16820,2,41,151.444444444444,0,128,45961
9256372,62,48,48,bat,Hy Ol Ch,Christchurch,2022-10-11,day match,Pn tr of Nw Zd,2022/23,664,1.05263157894737,0.603960396039604,172.933333333333,100,156.538461538462,62
9330551,45940,11283,11283,bat,Hr Ct Sm Ie,Indore,2022-10-11,day match,Sd Mq Ai Ty,2022/23,7398,0.75,2.9047619047619,138.714285714286,0,162,45940
9256379,48,188,48,field,Hy Ol Ch,Christchurch,2022-10-12,day match,Bh tr of Nw Zd,2022/23,664,2.5,101,164.266666666667,60,154.678571428571,188
9330663,11283,14860,14860,field,Hr Ct Sm Ie,Indore,2022-10-12,day match,Sd Mq Ai Ty,2022/23,7398,0.333333333333333,0.506172839506173,136.428571428571,0,155.5,14860
9330614,13957,11591,11591,bat,Sa Ct An Sm Rt,Rajkot,2022-10-12,day/night match,Sd Mq Ai Ty,2022/23,16820,0.357142857142857,1,143.9,0,140,13957
9222422,20,27,20,field,Ma Ol Ca,Canberra,2022-10-12,night match,Ed tr of Aa,2022/23,5312,1.1,1.48780487804878,191.533333333333,100,158.4,27
9330586,12046,14454,12046,bat,Si Mh Sm Jr,Jaipur,2022-10-12,day/night match,Sd Mq Ai Ty,2022/23,4661,2.33333333333333,1.48780487804878,168.375,0,165,12046
9330719,12046,15497,15497,bat,Si Mh Sm Jr,Jaipur,2022-10-14,day match,Sd Mq Ai Ty,2022/23,4661,1.33333333333333,1.97560975609756,170.888888888889,0,175,12046
9330733,14629,13131,14629,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,2,1.48780487804878,139.666666666667,0,153.833333333333,14629
9256393,48,62,62,field,Hy Ol Ch,Christchurch,2022-10-14,day match,Pn tr of Nw Zd,2022/23,664,1.16666666666667,2.46341463414634,166.666666666667,50,156.633333333333,62
9086965,202,118,118,bat,GA Sm Sh Gg Va,Geelong,2022-10-16,night match,Ud Ab Es tr of Aa,2022/23,3961,0.777777777777778,1.48780487804878,170.4,0,142.833333333333,202
9330880,45933,11220,11220,field,Sa Ct An Sm Rt,Rajkot,2022-10-16,day/night match,Sd Mq Ai Ty,2022/23,16820,0.666666666666667,0.51219512195122,131.888888888889,0,156.125,11220
9330915,12473,14860,14860,field,Hr Ct Sm Ie,Indore,2022-10-16,day match,Sd Mq Ai Ty,2022/23,7398,0.0833333333333333,0.753086419753086,135.9,0,157.25,14860
9086979,76,216,76,field,Be Ol Ht,Hobart,2022-10-17,night match,Ze tr of Aa,2022/23,6348,1.11111111111111,1.32786885245902,157.466666666667,40,159.571428571429,216
9344250,23750,22763,23750,field,Ss Pk Pm,Potchefstroom,2022-10-17,day match,CA T0 Ce,2022/23,9582,1.5,1.97560975609756,137.6,50,0,22763
9344257,23113,23316,23316,field,Ss Pk Pm,Potchefstroom,2022-10-17,night match,CA T0 Ce,2022/23,9582,2,1.7768715409263,135.6,0,0,23316
9331006,15623,45961,15623,field,Sa Ct An Sm Rt,Rajkot,2022-10-18,day/night match,Sd Mq Ai Ty,2022/23,16820,1.5,3.85714285714286,153.416666666667,0,148.2,45961
9330964,13971,14454,14454,bat,Si Mh Sm Jr,Jaipur,2022-10-18,day match,Sd Mq Ai Ty,2022/23,4661,0.125,1,137.888888888889,0,150.166666666667,13971
9344271,23869,22497,22497,field,Ss Pk Pm,Potchefstroom,2022-10-18,night match,CA T0 Ce,2022/23,9582,0.166666666666667,1.32786885245902,145.833333333333,100,162.75,22497
9330978,15413,45947,15413,field,Si Mh Sm Jr,Jaipur,2022-10-18,day/night match,Sd Mq Ai Ty,2022/23,4661,1.5,3.85714285714286,139.6,0,150.166666666667,15413
9086986,209,118,118,bat,GA Sm Sh Gg Va,Geelong,2022-10-18,day/night match,Ns tr of Aa,2022/23,3961,0.375,0.344262295081967,141.888888888889,100,135,209
9331048,12634,14860,12634,field,Hr Ct Sm Ie,Indore,2022-10-18,day/night match,Sd Mq Ai Ty,2022/23,7398,0.272727272727273,0.506172839506173,138.5,0,157.692307692308,14860
9330992,45933,13957,13957,bat,Sa Ct An Sm Rt,Rajkot,2022-10-18,day match,Sd Mq Ai Ty,2022/23,16820,0.6,0.51219512195122,130.2,0,148.2,45933
9344285,22763,23316,22763,field,Ss Pk Pm,Potchefstroom,2022-10-19,night match,CA T0 Ce,2022/23,9582,1,0.411764705882353,140.3,100,160.833333333333,23316
9344278,23750,23113,23750,field,Ss Pk Pm,Potchefstroom,2022-10-19,day match,CA T0 Ce,2022/23,9582,0.8,1.97560975609756,140.363636363636,0,160.833333333333,23113
9087014,69,118,69,bat,GA Sm Sh Gg Va,Geelong,2022-10-20,day/night match,Si La tr of Aa,2022/23,3961,1.625,1.65573770491803,160.533333333333,100,132.3,69
9331104,13971,15413,15413,bat,Si Mh Sm Jr,Jaipur,2022-10-20,day/night match,Sd Mq Ai Ty,2022/23,4661,1,0.259259259259259,128.1,0,127.9,13971
9087021,202,209,202,bat,GA Sm Sh Gg Va,Geelong,2022-10-20,night match,Ud Ab Es tr of Aa,2022/23,3961,1.33333333333333,1.95238095238095,165,0,132.3,202
9331097,12389,12046,12046,field,Si Mh Sm Jr,Jaipur,2022-10-20,day match,Sd Mq Ai Ty,2022/23,4661,0.125,0.672131147540984,168.666666666667,0,127.9,12046
9331132,45961,45933,45961,field,Sa Ct An Sm Rt,Rajkot,2022-10-20,day/night match,Sd Mq Ai Ty,2022/23,16820,0.333333333333333,1,151.1,0,141.857142857143,45933
9344299,23841,22497,23841,field,Ss Pk Pm,Potchefstroom,2022-10-20,night match,CA T0 Ce,2022/23,9582,0.428571428571429,0.0123456790123456,159.666666666667,0,157,22497
9331167,11157,12473,12473,field,Hr Ct Sm Ie,Indore,2022-10-20,day match,Sd Mq Ai Ty,2022/23,7398,5,0.51219512195122,151.555555555556,0,157.178571428571,12473
9344292,23869,22784,22784,bat,Ss Pk Pm,Potchefstroom,2022-10-20,day match,CA T0 Ce,2022/23,9582,0.2,1.48780487804878,147.142857142857,100,157,23869
9331181,11283,12634,12634,field,Hr Ct Sm Ie,Indore,2022-10-20,day/night match,Sd Mq Ai Ty,2022/23,7398,1.66666666666667,0.672131147540984,139,100,157.178571428571,12634
9331125,11591,13131,13131,field,Sa Ct An Sm Rt,Rajkot,2022-10-20,day match,Sd Mq Ai Ty,2022/23,16820,8,1.48780487804878,158.333333333333,0,141.857142857143,13131
9087035,223,76,76,bat,Be Ol Ht,Hobart,2022-10-21,night match,Ze tr of Aa,2022/23,6348,0.6,0.0099009900990099,155.909090909091,33.33,159.4375,223
9087028,41,216,216,bat,Be Ol Ht,Hobart,2022-10-21,day/night match,Id tr of Aa,2022/23,6348,2.125,0.344262295081967,174.933333333333,0,159.4375,41
9344327,23316,23750,23750,bat,Ss Pk Pm,Potchefstroom,2022-10-22,day match,CA T0 Ce,2022/23,9582,1,0.506172839506173,161,0,152.285714285714,23316
9344320,22763,22497,22497,field,Ss Pk Pm,Potchefstroom,2022-10-22,day match,CA T0 Ce,2022/23,9582,0.75,0.672131147540984,142.363636363636,0,152.285714285714,22497
9331244,13957,11220,11220,bat,Sa Ct An Sm Rt,Rajkot,2022-10-22,day match,Sd Mq Ai Ty,2022/23,16820,1.25,0.672131147540984,142.833333333333,100,135.166666666667,13957
9331258,13131,15623,15623,field,Sa Ct An Sm Rt,Rajkot,2022-10-22,day/night match,Sd Mq Ai Ty,2022/23,16820,0.666666666666667,0.753086419753086,148.916666666667,0,135.166666666667,15623
9331300,45940,12634,12634,bat,Hr Ct Sm Ie,Indore,2022-10-22,day match,Sd Mq Ai Ty,2022/23,7398,0.75,0.506172839506173,132.625,0,153.066666666667,45940
9087049,293,20,20,field,Ph Sm,Perth,2022-10-22,night match,An tr of Aa,2022/23,23841,0.318181818181818,0.506172839506173,155.866666666667,0,156.928571428571,20
9331293,11465,12473,12473,field,Hr Ct Sm Ie,Indore,2022-10-22,day/night match,Sd Mq Ai Ty,2022/23,7398,3,0.344262295081967,112.1,0,153.066666666667,12473
9087063,62,55,55,field,Me Ct Gd,Melbourne,2022-10-23,night match,Pn tr of Aa,2022/23,440,0.739130434782609,0.506172839506173,167.2,66.67,165.533333333333,55
9087056,216,69,69,bat,Be Ol Ht,Hobart,2022-10-23,day/night match,Si La tr of Aa,2022/23,6348,0.818181818181818,0.603960396039604,164.666666666667,0,155.6,216
9087070,188,118,188,field,Be Ol Ht,Hobart,2022-10-24,day/night match,Ns tr of Aa,2022/23,6348,0.9,0.024390243902439,140.533333333333,0,153.318181818182,118
9087084,69,27,27,field,Ph Sm,Perth,2022-10-25,night match,Si La tr of Aa,2022/23,23841,0.777777777777778,2.46341463414634,159.533333333333,20,151.375,27
9344369,22784,22497,22784,field,Ss Pk Pm,Potchefstroom,2022-10-26,night match,CA T0 Ce,2022/23,9582,1.5,1,140.363636363636,100,145.777777777778,22497
9087105,34,188,34,bat,Sy Ct Gd,Sydney,2022-10-27,day/night match,Bh tr of Aa,2022/23,937,1.66666666666667,2.9047619047619,167.733333333333,100,154.714285714286,34
9344376,23869,23316,23869,field,Ss Pk Pm,Potchefstroom,2022-10-27,night match,CA T0 Ce,2022/23,9582,0.333333333333333,1,143.25,100,148.9,23316
9087119,76,62,76,bat,Ph Sm,Perth,2022-10-27,night match,Ze tr of Aa,2022/23,23841,0.588235294117647,2.46341463414634,159.933333333333,33.33,152.055555555556,76
9344404,23869,22763,22763,bat,Ss Pk Pm,Potchefstroom,2022-10-29,day match,CA T0 Ce,2022/23,9582,0.4,1,145.555555555556,0,149.045454545455,23869
9344397,23316,22497,22497,field,Ss Pk Pm,Potchefstroom,2022-10-29,day match,CA T0 Ce,2022/23,9582,0.75,0.672131147540984,157.571428571429,0,149.045454545455,22497
9331342,32388,15623,15623,field,Jr Uy Cs 2d Gd Ka,Kolkata,2022-10-30,day match,Sd Mq Ai Ty,2022/23,20978,1.25,0.506172839506173,134.222222222222,0,0,15623
9087154,118,62,62,bat,Ph Sm,Perth,2022-10-30,day/night match,Pn tr of Aa,2022/23,23841,0.611111111111111,1,126,0,149.8,118
9087161,55,34,34,bat,Ph Sm,Perth,2022-10-30,night match,Ia tr of Aa,2022/23,23841,1.73333333333333,1.65573770491803,171.733333333333,80,149.8,55
9344411,23841,23316,23841,bat,Ss Pk Pm,Potchefstroom,2022-10-30,day match,CA T0 Ce,2022/23,9582,1.25,1,160.2,0,142.769230769231,23841
9331349,14860,13397,14860,bat,En Gs Ka,Kolkata,2022-10-30,day/night match,Sd Mq Ai Ty,2022/23,2057,1,1,174,0,158.318181818182,14860
9344418,23750,22784,23750,field,Ss Pk Pm,Potchefstroom,2022-10-31,day match,CA T0 Ce,2022/23,9582,0.428571428571429,1.32786885245902,143.692307692308,100,144.071428571429,22784
9344425,23113,23869,23113,field,Ss Pk Pm,Potchefstroom,2022-10-31,night match,CA T0 Ce,2022/23,9582,2.5,1,143.333333333333,0,144.071428571429,23869
9344432,23316,22784,23316,field,Ss Pk Pm,Potchefstroom,2022-11-01,day match,CA T0 Ce,2022/23,9582,0.625,0.0163934426229508,157.666666666667,0,150.7,22784
9087175,293,69,69,bat,Be Ct Gd Wa Be,Brisbane,2022-11-01,day match,Si La tr of Aa,2022/23,1476,0.538461538461538,0.259259259259259,153.533333333333,0,163.875,293
9331356,14454,13474,14454,field,En Gs Ka,Kolkata,2022-11-01,day match,Sd Mq Ai Ty,2022/23,2057,1,0.672131147540984,144.833333333333,100,160,14454
9087182,20,48,20,bat,Be Ct Gd Wa Be,Brisbane,2022-11-01,night match,Nw Zd tr of Aa,2022/23,1476,1.11111111111111,1.24691358024691,184.533333333333,0,163.875,20
9331363,15623,12046,15623,field,Jr Uy Cs 2d Gd Ka,Kolkata,2022-11-01,day match,Sd Mq Ai Ty,2022/23,20978,0.5,1.32786885245902,150.6,0,111.5,12046
9087196,55,188,55,field,Ae Ol,Adelaide,2022-11-02,night match,Ia tr of Aa,2022/23,930,2.875,3.85714285714286,169.266666666667,0,158.615384615385,188
9344453,22763,22497,22763,field,Ss Pk Pm,Potchefstroom,2022-11-02,night match,CA T0 Ce,2022/23,9582,1,0.672131147540984,136.538461538462,0,148.6,22497
9344446,23750,22784,23750,bat,Ss Pk Pm,Potchefstroom,2022-11-02,day match,CA T0 Ce,2022/23,9582,0.625,1.32786885245902,152.785714285714,100,148.6,23750
9087189,76,118,118,bat,Ae Ol,Adelaide,2022-11-02,day match,Ze tr of Aa,2022/23,930,0.909090909090909,2.46341463414634,156.733333333333,100,158.615384615385,76
9331384,12634,14454,12634,field,En Gs Ka,Kolkata,2022-11-03,day match,Sd Mq Ai Ty,2022/23,2057,0.444444444444444,1.32786885245902,135.153846153846,0,164.653846153846,14454
9087203,62,34,62,bat,Sy Ct Gd,Sydney,2022-11-03,night match,Pn tr of Aa,2022/23,937,1,0.672131147540984,159.866666666667,80,154.5,62
9331391,15623,11591,11591,bat,En Gs Ka,Kolkata,2022-11-03,day/night match,Sd Mq Ai Ty,2022/23,2057,0.266666666666667,1.32786885245902,154.133333333333,0,164.653846153846,15623
9087217,27,293,27,field,Ae Ol,Adelaide,2022-11-04,night match,An tr of Aa,2022/23,930,2.28571428571429,2.9047619047619,161.6,0,156.333333333333,293
9344460,22763,23750,23750,bat,Ss Pk Pm,Potchefstroom,2022-11-05,day match,CA T0 Ce,2022/23,9582,1,0.603960396039604,137.214285714286,33.33,146.166666666667,22763
9087224,69,20,20,bat,Sy Ct Gd,Sydney,2022-11-05,night match,Si La tr of Aa,2022/23,937,0.714285714285714,0.801980198019802,158.933333333333,0,153.611111111111,69
9087245,55,76,55,bat,Me Ct Gd,Melbourne,2022-11-06,night match,Ze tr of Aa,2022/23,440,2.33333333333333,1,167.2,0,166.066666666667,55
9087238,188,62,62,bat,Ae Ol,Adelaide,2022-11-06,day match,Pn tr of Aa,2022/23,930,0.5,0.344262295081967,152.733333333333,0,158,188
9087252,48,62,62,bat,Sy Ct Gd,Sydney,2022-11-09,night match,Pn tr of Aa,2022/23,937,1.125,1,170.333333333333,33.33,152.5,48
9087259,55,20,20,field,Ae Ol,Adelaide,2022-11-10,night match,Ia tr of Aa,2022/23,930,1.27777777777778,0.801980198019802,166.933333333333,60,154.666666666667,20
9087266,62,20,20,field,Me Ct Gd,Melbourne,2022-11-13,night match,Pn tr of Aa,2022/23,440,0.894736842105263,0.801980198019802,160.866666666667,40,164.333333333333,20
9255945,55,48,55,field,By Ol Mt Mi,Mount Maunganui,2022-11-20,night match,Ia tr of Nw Zd,2022/23,17681,0.947368421052632,1.48780487804878,168.933333333333,75,144.625,48
9271646,47501,47494,47501,field,Ma Ra Il Ct Sm Sa Ha,Hambantota,2022-12-06,day match,La Pr Le,2022/23,17527,1.55555555555556,1,158.727272727273,25,172.375,47494
9271653,47480,47487,47480,field,Ma Ra Il Ct Sm Sa Ha,Hambantota,2022-12-06,night match,La Pr Le,2022/23,17527,1.25,0.672131147540984,149.125,0,172.375,47487
9271667,47494,47480,47480,bat,Ma Ra Il Ct Sm Sa Ha,Hambantota,2022-12-07,night match,La Pr Le,2022/23,17527,0.909090909090909,1.48780487804878,150.1,50,159.833333333333,47494
9271681,47501,47480,47480,field,Pe Il Ct Sm,Kandy,2022-12-10,night match,La Pr Le,2022/23,17534,1.09090909090909,1,156.916666666667,100,176.5,47480
9271688,47494,47487,47494,bat,Pe Il Ct Sm,Kandy,2022-12-11,day match,La Pr Le,2022/23,17534,1.25,1,147.454545454545,0,162,47494
9271702,47494,47480,47494,bat,Pe Il Ct Sm,Kandy,2022-12-12,day match,La Pr Le,2022/23,17534,1,0.506172839506173,149.666666666667,33.33,161.833333333333,47494
9272381,33949,33963,33963,field,Ma Ol Ca,Canberra,2022-12-13,night match,Bg Bh Le,2022/23,5312,0.647058823529412,1.32786885245902,175.8,100,159.818181818182,33963
9271716,47480,47508,47480,bat,Pe Il Ct Sm,Kandy,2022-12-13,day match,La Pr Le,2022/23,17534,1.11111111111111,2.9047619047619,151.083333333333,50,158.125,47480
9271723,47494,47487,47487,field,Pe Il Ct Sm,Kandy,2022-12-13,night match,La Pr Le,2022/23,17534,1,1.95238095238095,149.923076923077,33.33,158.125,47487
9271737,47508,47487,47487,field,Pe Il Ct Sm,Kandy,2022-12-14,night match,La Pr Le,2022/23,17534,0.888888888888889,0.51219512195122,151.4,100,163.666666666667,47487
9272395,33942,33921,33942,field,Cs Sm Cs,Cairns,2022-12-15,night match,Bg Bh Le,2022/23,7475,2,21,157.6,25,0,33921
9272409,33914,33963,33914,bat,Sy Sd Sm,Sydney,2022-12-16,night match,Bg Bh Le,2022/23,20782,1,1,161.6,50,159.5,33914
